,country,cases
1564,Saint Vincent and the Grenadines,0
1565,San Marino,0
1566,Sao Tome and Principe,0
1567,Saudi Arabia,0
1568,Senegal,0
1569,Serbia,0
1570,Seychelles,0
1571,Sierra Leone,0
1585,Syria,0
1584,Switzerland,0
1583,Sweden,0
1582,Suriname,0
1581,Sudan,0
1580,Sri Lanka,1
1553,Paraguay,0
1579,Spain,0
1577,South Africa,0
1576,Somalia,0
1575,Solomon Islands,0
1574,Slovenia,0
1573,Slovakia,0
1572,Singapore,5
1578,South Sudan,0
1485,Guatemala,0
1484,Grenada,0
1483,Greece,0
1385,Burundi,0
1386,Cabo Verde,0
1387,Cambodia,1
1388,Cameroon,0
1389,Canada,0
1390,Canada,0
1391,Canada,0
1392,Canada,0
1393,Canada,0
1394,Canada,0
1395,Canada,0
1396,Canada,0
1397,Canada,0
1398,Canada,1
1384,Burma,0
1399,Canada,0
1401,Canada,0
1402,Canada,0
1403,Canada,0
1404,Central African Republic,0
1405,Chad,0
1406,Chile,0
1407,China,70
1408,China,80
1409,China,110
1410,China,59
1411,China,14
1412,China,151
1413,China,46
1414,China,7
1400,Canada,0
1415,China,33
1383,Burkina Faso,0
1381,Brunei,0
1351,Albania,0
1352,Algeria,0
1353,Andorra,0
1354,Angola,0
1355,Antigua and Barbuda,0
1356,Argentina,0
1357,Armenia,0
1358,Australia,0
1359,Australia,4
1360,Australia,0
1361,Australia,0
1362,Australia,0
1363,Australia,0
1364,Australia,1
1382,Bulgaria,0
1365,Australia,0
1367,Azerbaijan,0
1368,Bahamas,0
1369,Bahrain,0
1370,Bangladesh,0
1371,Barbados,0
1372,Belarus,0
1373,Belgium,0
1374,Belize,0
1375,Benin,0
1376,Bhutan,0
1377,Bolivia,0
1378,Bosnia and Herzegovina,0
1379,Botswana,0
1380,Brazil,0
1366,Austria,0
1416,China,18
1350,Afghanistan,0
1418,China,128
1453,Diamond Princess,0
1454,Djibouti,0
1455,Dominica,0
1456,Dominican Republic,0
1457,Ecuador,0
1458,Egypt,0
1459,El Salvador,0
1460,Equatorial Guinea,0
1461,Eritrea,0
1462,Estonia,0
1463,Eswatini,0
1464,Ethiopia,0
1465,Fiji,0
1417,China,21
1452,Denmark,0
1467,France,0
1469,France,0
1470,France,0
1471,France,0
1472,France,0
1473,France,0
1474,France,0
1475,France,0
1476,France,0
1477,France,3
1478,Gabon,0
1479,Gambia,0
1480,Georgia,0
1481,Germany,1
1482,Ghana,0
1468,France,0
1451,Denmark,0
1466,Finland,0
1449,Czechia,0
1450,Denmark,0
1419,China,8
1420,China,1423
1421,China,100
1422,China,11
1423,China,47
1424,China,72
1425,China,6
1426,China,27
1428,China,7
1429,China,6
1430,China,35
1431,China,75
1432,China,53
1433,China,13
1427,China,6
1435,China,23
1434,China,69
1447,Cuba,0
1446,Croatia,0
1445,Cote d'Ivoire,0
1444,Costa Rica,0
1443,Congo (Kinshasa),0
1442,Congo (Brazzaville),0
1448,Cyprus,0
1440,Colombia,0
1439,China,128
1438,China,26
1437,China,5
1436,China,0
1441,Comoros,0
1802,Mongolia,0
1801,Monaco,0
1800,Moldova,0
1799,Mexico,0
1798,Mauritius,0
1797,Mauritania,0
1794,Mali,0
1795,Malta,0
1793,Maldives,0
1792,Malaysia,4
1791,Malawi,0
1803,Montenegro,0
1796,Marshall Islands,0
1804,Morocco,0
1820,Pakistan,0
1806,Namibia,0
1807,Nepal,1
1808,Netherlands,0
1809,Netherlands,0
1810,Netherlands,0
1811,Netherlands,0
1812,Netherlands,0
1813,New Zealand,0
1814,Nicaragua,0
1815,Niger,0
1816,Nigeria,0
1817,North Macedonia,0
1818,Norway,0
1819,Oman,0
1805,Mozambique,0
1790,Madagascar,0
1757,Guinea-Bissau,0
1788,Luxembourg,0
1821,Panama,0
1758,Guyana,0
1759,Haiti,0
1760,Holy See,0
1761,Honduras,0
1762,Hungary,0
1763,Iceland,0
1764,India,0
1765,Indonesia,0
1766,Iran,0
1767,Iraq,0
1768,Ireland,0
1769,Israel,0
1770,Italy,0
1771,Jamaica,0
1772,Japan,7
1773,Jordan,0
1787,Lithuania,0
1786,Liechtenstein,0
1785,Libya,0
1784,Liberia,0
1783,Lesotho,0
1782,Lebanon,0
1789,MS Zaandam,0
1781,Latvia,0
1779,Kyrgyzstan,0
1778,Kuwait,0
1777,Kosovo,0
1776,"Korea, South",4
1775,Kenya,0
1774,Kazakhstan,0
1780,Laos,0
1822,Papua New Guinea,0
1855,Syria,0
1824,Peru,0
1860,Timor-Leste,0
1861,Togo,0
1862,Trinidad and Tobago,0
1863,Tunisia,0
1864,Turkey,0
1865,US,5
1866,Uganda,0
1867,Ukraine,0
1868,United Arab Emirates,0
1869,United Kingdom,0
1870,United Kingdom,0
1871,United Kingdom,0
1872,United Kingdom,0
1873,United Kingdom,0
1859,Thailand,14
1874,United Kingdom,0
1876,United Kingdom,0
1877,United Kingdom,0
1878,United Kingdom,0
1879,United Kingdom,0
1880,Uruguay,0
1881,Uzbekistan,0
1882,Vanuatu,0
1883,Venezuela,0
1884,Vietnam,2
1885,West Bank and Gaza,0
1886,Western Sahara,0
1887,Yemen,0
1888,Zambia,0
1756,Guinea,0
1875,United Kingdom,0
1823,Paraguay,0
1858,Tanzania,0
1856,Taiwan,8
1825,Philippines,0
1826,Poland,0
1827,Portugal,0
1828,Qatar,0
1829,Romania,0
1830,Russia,0
1831,Rwanda,0
1832,Saint Kitts and Nevis,0
1833,Saint Lucia,0
1834,Saint Vincent and the Grenadines,0
1835,San Marino,0
1836,Sao Tome and Principe,0
1837,Saudi Arabia,0
1838,Senegal,0
1857,Tajikistan,0
1839,Serbia,0
1841,Sierra Leone,0
1842,Singapore,7
1843,Slovakia,0
1844,Slovenia,0
1845,Solomon Islands,0
1846,Somalia,0
1847,South Africa,0
1848,South Sudan,0
1849,Spain,0
1850,Sri Lanka,1
1851,Sudan,0
1852,Suriname,0
1853,Sweden,0
1854,Switzerland,0
1840,Seychelles,0
1755,Guatemala,0
1889,Zimbabwe,0
1753,Greece,0
1654,Burma,0
1655,Burundi,0
1656,Cabo Verde,0
1657,Cambodia,1
1658,Cameroon,0
1659,Canada,0
1660,Canada,1
1661,Canada,0
1662,Canada,0
1663,Canada,0
1664,Canada,0
1665,Canada,0
1666,Canada,0
1667,Canada,0
1653,Burkina Faso,0
1668,Canada,1
1670,Canada,0
1671,Canada,0
1672,Canada,0
1673,Canada,0
1674,Central African Republic,0
1675,Chad,0
1676,Chile,0
1677,China,106
1678,China,91
1679,China,132
1680,China,80
1681,China,19
1682,China,207
1683,China,51
1669,Canada,0
1684,China,9
1652,Bulgaria,0
1650,Brazil,0
1620,Afghanistan,0
1621,Albania,0
1622,Algeria,0
1623,Andorra,0
1624,Angola,0
1625,Antigua and Barbuda,0
1626,Argentina,0
1627,Armenia,0
1628,Australia,0
1629,Australia,4
1630,Australia,0
1631,Australia,0
1632,Australia,0
1633,Australia,0
1651,Brunei,0
1634,Australia,1
1636,Austria,0
1637,Azerbaijan,0
1638,Bahamas,0
1639,Bahrain,0
1640,Bangladesh,0
1641,Barbados,0
1642,Belarus,0
1643,Belgium,0
1644,Belize,0
1645,Benin,0
1646,Bhutan,0
1647,Bolivia,0
1648,Bosnia and Herzegovina,0
1649,Botswana,0
1635,Australia,0
1685,China,40
1754,Grenada,0
1687,China,33
1723,Diamond Princess,0
1724,Djibouti,0
1725,Dominica,0
1726,Dominican Republic,0
1727,Ecuador,0
1728,Egypt,0
1729,El Salvador,0
1730,Equatorial Guinea,0
1731,Eritrea,0
1732,Estonia,0
1733,Eswatini,0
1734,Ethiopia,0
1686,China,33
1736,Finland,0
1722,Denmark,0
1737,France,0
1739,France,0
1740,France,0
1741,France,0
1742,France,0
1743,France,0
1744,France,0
1745,France,0
1746,France,0
1747,France,4
1748,Gabon,0
1749,Gambia,0
1750,Georgia,0
1751,Germany,4
1752,Ghana,0
1738,France,0
1721,Denmark,0
1735,Fiji,0
1719,Czechia,0
1720,Denmark,0
1689,China,8
1690,China,3554
1691,China,143
1692,China,15
1693,China,70
1694,China,109
1695,China,8
1696,China,34
1697,China,7
1698,China,11
1699,China,6
1700,China,46
1701,China,95
1702,China,66
1688,China,168
1704,China,90
1703,China,27
1717,Cuba,0
1716,Croatia,0
1715,Cote d'Ivoire,0
1714,Costa Rica,0
1713,Congo (Kinshasa),0
1712,Congo (Brazzaville),0
1718,Cyprus,0
1710,Colombia,0
1709,China,173
1708,China,44
1707,China,10
1706,China,0
1705,China,24
1711,Comoros,0
2072,Mongolia,0
2071,Monaco,0
2070,Moldova,0
2069,Mexico,0
2068,Mauritius,0
2065,Malta,0
2066,Marshall Islands,0
2064,Mali,0
2063,Maldives,0
2062,Malaysia,7
2061,Malawi,0
2073,Montenegro,0
2067,Mauritania,0
2074,Morocco,0
2082,Netherlands,0
2076,Namibia,0
2077,Nepal,1
2078,Netherlands,0
2079,Netherlands,0
2080,Netherlands,0
2081,Netherlands,0
2083,New Zealand,0
2084,Nicaragua,0
2085,Niger,0
2086,Nigeria,0
2087,North Macedonia,0
2088,Norway,0
2089,Oman,0
2090,Pakistan,0
2075,Mozambique,0
2060,Madagascar,0
2027,Guinea-Bissau,0
2058,Luxembourg,0
2091,Panama,0
2028,Guyana,0
2029,Haiti,0
2030,Holy See,0
2031,Honduras,0
2032,Hungary,0
2033,Iceland,0
2034,India,0
2035,Indonesia,0
2036,Iran,0
2037,Iraq,0
2038,Ireland,0
2039,Israel,0
2040,Italy,0
2041,Jamaica,0
2042,Japan,7
2043,Jordan,0
2057,Lithuania,0
2056,Liechtenstein,0
2055,Libya,0
2054,Liberia,0
2053,Lesotho,0
2052,Lebanon,0
2059,MS Zaandam,0
2051,Latvia,0
2049,Kyrgyzstan,0
2048,Kuwait,0
2047,Kosovo,0
2046,"Korea, South",4
2045,Kenya,0
2044,Kazakhstan,0
2050,Laos,0
2092,Papua New Guinea,0
2125,Syria,0
2094,Peru,0
2130,Timor-Leste,0
2131,Togo,0
2132,Trinidad and Tobago,0
2133,Tunisia,0
2134,Turkey,0
2135,US,6
2136,Uganda,0
2137,Ukraine,0
2138,United Arab Emirates,4
2139,United Kingdom,0
2140,United Kingdom,0
2141,United Kingdom,0
2142,United Kingdom,0
2143,United Kingdom,0
2129,Thailand,14
2144,United Kingdom,0
2146,United Kingdom,0
2147,United Kingdom,0
2148,United Kingdom,0
2149,United Kingdom,0
2150,Uruguay,0
2151,Uzbekistan,0
2152,Vanuatu,0
2153,Venezuela,0
2154,Vietnam,2
2155,West Bank and Gaza,0
2156,Western Sahara,0
2157,Yemen,0
2158,Zambia,0
2026,Guinea,0
2145,United Kingdom,0
2093,Paraguay,0
2128,Tanzania,0
2126,Taiwan,8
2095,Philippines,0
2096,Poland,0
2097,Portugal,0
2098,Qatar,0
2099,Romania,0
2100,Russia,0
2101,Rwanda,0
2102,Saint Kitts and Nevis,0
2103,Saint Lucia,0
2104,Saint Vincent and the Grenadines,0
2105,San Marino,0
2106,Sao Tome and Principe,0
2107,Saudi Arabia,0
2108,Senegal,0
2127,Tajikistan,0
2109,Serbia,0
2111,Sierra Leone,0
2112,Singapore,7
2113,Slovakia,0
2114,Slovenia,0
2115,Solomon Islands,0
2116,Somalia,0
2117,South Africa,0
2118,South Sudan,0
2119,Spain,0
2120,Sri Lanka,1
2121,Sudan,0
2122,Suriname,0
2123,Sweden,0
2124,Switzerland,0
2110,Seychelles,0
2025,Guatemala,0
2159,Zimbabwe,0
2023,Greece,0
1924,Burma,0
1925,Burundi,0
1926,Cabo Verde,0
1927,Cambodia,1
1928,Cameroon,0
1929,Canada,0
1930,Canada,1
1931,Canada,0
1932,Canada,0
1933,Canada,0
1934,Canada,0
1935,Canada,0
1936,Canada,0
1937,Canada,0
1923,Burkina Faso,0
1938,Canada,1
1940,Canada,0
1941,Canada,0
1942,Canada,0
1943,Canada,0
1944,Central African Republic,0
1945,Chad,0
1946,Chile,0
1947,China,152
1948,China,111
1949,China,147
1950,China,84
1951,China,24
1952,China,277
1953,China,58
1939,Canada,0
1954,China,9
1922,Bulgaria,0
1920,Brazil,0
1890,Afghanistan,0
1891,Albania,0
1892,Algeria,0
1893,Andorra,0
1894,Angola,0
1895,Antigua and Barbuda,0
1896,Argentina,0
1897,Armenia,0
1898,Australia,0
1899,Australia,4
1900,Australia,0
1901,Australia,1
1902,Australia,0
1903,Australia,0
1921,Brunei,0
1904,Australia,1
1906,Austria,0
1907,Azerbaijan,0
1908,Bahamas,0
1909,Bahrain,0
1910,Bangladesh,0
1911,Barbados,0
1912,Belarus,0
1913,Belgium,0
1914,Belize,0
1915,Benin,0
1916,Bhutan,0
1917,Bolivia,0
1918,Bosnia and Herzegovina,0
1919,Botswana,0
1905,Australia,0
1955,China,43
2024,Grenada,0
1957,China,38
1993,Diamond Princess,0
1994,Djibouti,0
1995,Dominica,0
1996,Dominican Republic,0
1997,Ecuador,0
1998,Egypt,0
1999,El Salvador,0
2000,Equatorial Guinea,0
2001,Eritrea,0
2002,Estonia,0
2003,Eswatini,0
2004,Ethiopia,0
1956,China,48
2006,Finland,1
1992,Denmark,0
2007,France,0
2009,France,0
2010,France,0
2011,France,0
2012,France,0
2013,France,0
2014,France,0
2015,France,0
2016,France,0
2017,France,5
2018,Gabon,0
2019,Gambia,0
2020,Georgia,0
2021,Germany,4
2022,Ghana,0
2008,France,0
1991,Denmark,0
2005,Fiji,0
1989,Czechia,0
1990,Denmark,0
1959,China,10
1960,China,3554
1961,China,221
1962,China,16
1963,China,99
1964,China,109
1965,China,9
1966,China,39
1967,China,7
1968,China,12
1969,China,6
1970,China,56
1971,China,130
1972,China,96
1958,China,206
1974,China,108
1973,China,27
1987,Cuba,0
1986,Croatia,0
1985,Cote d'Ivoire,0
1984,Costa Rica,0
1983,Congo (Kinshasa),0
1982,Congo (Brazzaville),0
1988,Cyprus,0
1980,Colombia,0
1979,China,296
1978,China,55
1977,China,13
1976,China,0
1975,China,27
1981,Comoros,0
2341,Monaco,0
2340,Moldova,0
2339,Mexico,0
2338,Mauritius,0
2337,Mauritania,0
2334,Mali,0
2335,Malta,0
2333,Maldives,0
2332,Malaysia,8
2331,Malawi,0
2330,Madagascar,0
2342,Mongolia,0
2336,Marshall Islands,0
2343,Montenegro,0
2351,Netherlands,0
2345,Mozambique,0
2346,Namibia,0
2347,Nepal,1
2348,Netherlands,0
2349,Netherlands,0
2350,Netherlands,0
2352,Netherlands,0
2353,New Zealand,0
2354,Nicaragua,0
2355,Niger,0
2356,Nigeria,0
2357,North Macedonia,0
2358,Norway,0
2359,Oman,0
2344,Morocco,0
2329,MS Zaandam,0
2296,Guinea,0
2327,Lithuania,0
2360,Pakistan,0
2297,Guinea-Bissau,0
2298,Guyana,0
2299,Haiti,0
2300,Holy See,0
2301,Honduras,0
2302,Hungary,0
2303,Iceland,0
2304,India,1
2305,Indonesia,0
2306,Iran,0
2307,Iraq,0
2308,Ireland,0
2309,Israel,0
2310,Italy,0
2311,Jamaica,0
2312,Japan,11
2326,Liechtenstein,0
2325,Libya,0
2324,Liberia,0
2323,Lesotho,0
2322,Lebanon,0
2321,Latvia,0
2328,Luxembourg,0
2320,Laos,0
2318,Kuwait,0
2317,Kosovo,0
2316,"Korea, South",4
2315,Kenya,0
2314,Kazakhstan,0
2313,Jordan,0
2319,Kyrgyzstan,0
2361,Panama,0
2395,Syria,0
2363,Paraguay,0
2400,Timor-Leste,0
2401,Togo,0
2402,Trinidad and Tobago,0
2403,Tunisia,0
2404,Turkey,0
2405,US,6
2406,Uganda,0
2407,Ukraine,0
2408,United Arab Emirates,4
2409,United Kingdom,0
2410,United Kingdom,0
2411,United Kingdom,0
2412,United Kingdom,0
2413,United Kingdom,0
2399,Thailand,14
2414,United Kingdom,0
2416,United Kingdom,0
2417,United Kingdom,0
2418,United Kingdom,0
2419,United Kingdom,0
2420,Uruguay,0
2421,Uzbekistan,0
2422,Vanuatu,0
2423,Venezuela,0
2424,Vietnam,2
2425,West Bank and Gaza,0
2426,Western Sahara,0
2427,Yemen,0
2428,Zambia,0
2295,Guatemala,0
2415,United Kingdom,0
2398,Tanzania,0
2397,Tajikistan,0
2396,Taiwan,9
2364,Peru,0
2365,Philippines,1
2366,Poland,0
2367,Portugal,0
2368,Qatar,0
2369,Romania,0
2370,Russia,0
2371,Rwanda,0
2372,Saint Kitts and Nevis,0
2373,Saint Lucia,0
2374,Saint Vincent and the Grenadines,0
2375,San Marino,0
2376,Sao Tome and Principe,0
2377,Saudi Arabia,0
2378,Senegal,0
2379,Serbia,0
2380,Seychelles,0
2394,Switzerland,0
2393,Sweden,0
2392,Suriname,0
2391,Sudan,0
2390,Sri Lanka,1
2389,Spain,0
2362,Papua New Guinea,0
2388,South Sudan,0
2386,Somalia,0
2385,Solomon Islands,0
2384,Slovenia,0
2383,Slovakia,0
2382,Singapore,10
2381,Sierra Leone,0
2387,South Africa,0
2429,Zimbabwe,0
2294,Grenada,0
2292,Ghana,0
2194,Burma,0
2195,Burundi,0
2196,Cabo Verde,0
2197,Cambodia,1
2198,Cameroon,0
2199,Canada,0
2200,Canada,1
2201,Canada,0
2202,Canada,0
2203,Canada,0
2204,Canada,0
2205,Canada,0
2206,Canada,0
2207,Canada,0
2192,Bulgaria,0
2208,Canada,1
2210,Canada,0
2211,Canada,0
2212,Canada,0
2213,Canada,0
2214,Central African Republic,0
2215,Chad,0
2216,Chile,0
2217,China,200
2218,China,114
2219,China,182
2220,China,101
2221,China,26
2222,China,354
2223,China,78
2209,Canada,0
2224,China,12
2191,Brunei,0
2189,Botswana,0
2293,Greece,0
2160,Afghanistan,0
2161,Albania,0
2162,Algeria,0
2163,Andorra,0
2164,Angola,0
2165,Antigua and Barbuda,0
2166,Argentina,0
2167,Armenia,0
2168,Australia,0
2169,Australia,4
2170,Australia,0
2171,Australia,3
2172,Australia,0
2190,Brazil,0
2173,Australia,0
2175,Australia,0
2176,Austria,0
2177,Azerbaijan,0
2178,Bahamas,0
2179,Bahrain,0
2180,Bangladesh,0
2181,Barbados,0
2182,Belarus,0
2183,Belgium,0
2184,Belize,0
2185,Benin,0
2186,Bhutan,0
2187,Bolivia,0
2188,Bosnia and Herzegovina,0
2174,Australia,2
2225,China,46
2193,Burkina Faso,0
2227,China,44
2262,Denmark,0
2263,Diamond Princess,0
2264,Djibouti,0
2265,Dominica,0
2266,Dominican Republic,0
2267,Ecuador,0
2268,Egypt,0
2269,El Salvador,0
2270,Equatorial Guinea,0
2271,Eritrea,0
2272,Estonia,0
2273,Eswatini,0
2275,Fiji,0
2276,Finland,1
2261,Denmark,0
2277,France,0
2279,France,0
2280,France,0
2281,France,0
2282,France,0
2283,France,0
2284,France,0
2285,France,0
2286,France,0
2287,France,5
2288,Gabon,0
2289,Gambia,0
2290,Georgia,0
2226,China,65
2291,Germany,4
2278,France,0
2260,Denmark,0
2274,Ethiopia,0
2258,Cyprus,0
2241,China,158
2240,China,63
2239,China,8
2238,China,17
2237,China,7
2236,China,41
2242,China,112
2235,China,14
2233,China,129
2232,China,19
2231,China,277
2230,China,4903
2259,Czechia,0
2228,China,278
2234,China,162
2243,China,35
2229,China,10
2245,China,31
2244,China,142
2257,Cuba,0
2256,Croatia,0
2255,Cote d'Ivoire,0
2254,Costa Rica,0
2252,Congo (Brazzaville),0
2253,Congo (Kinshasa),0
2250,Colombia,0
2249,China,428
2248,China,70
2247,China,14
2246,China,1
2251,Comoros,0
2609,Mexico,0
2612,Mongolia,0
2611,Monaco,0
2610,Moldova,0
2613,Montenegro,0
2608,Mauritius,0
2602,Malaysia,8
2606,Marshall Islands,0
2605,Malta,0
2604,Mali,0
2603,Maldives,0
2614,Morocco,0
2601,Malawi,0
2607,Mauritania,0
2615,Mozambique,0
2622,Netherlands,0
2617,Nepal,1
2618,Netherlands,0
2619,Netherlands,0
2620,Netherlands,0
2621,Netherlands,0
2623,New Zealand,0
2624,Nicaragua,0
2625,Niger,0
2626,Nigeria,0
2627,North Macedonia,0
2628,Norway,0
2629,Oman,0
2630,Pakistan,0
2600,Madagascar,0
2616,Namibia,0
2599,MS Zaandam,0
2567,Guinea-Bissau,0
2597,Lithuania,0
2631,Panama,0
2568,Guyana,0
2569,Haiti,0
2570,Holy See,0
2571,Honduras,0
2572,Hungary,0
2573,Iceland,0
2574,India,1
2575,Indonesia,0
2576,Iran,0
2577,Iraq,0
2578,Ireland,0
2579,Israel,0
2580,Italy,2
2598,Luxembourg,0
2581,Jamaica,0
2583,Jordan,0
2584,Kazakhstan,0
2585,Kenya,0
2586,"Korea, South",11
2587,Kosovo,0
2588,Kuwait,0
2589,Kyrgyzstan,0
2590,Laos,0
2591,Latvia,0
2592,Lebanon,0
2593,Lesotho,0
2594,Liberia,0
2595,Libya,0
2596,Liechtenstein,0
2582,Japan,15
2632,Papua New Guinea,0
2699,Zimbabwe,0
2634,Peru,0
2670,Timor-Leste,0
2671,Togo,0
2672,Trinidad and Tobago,0
2673,Tunisia,0
2674,Turkey,0
2675,US,8
2676,Uganda,0
2677,Ukraine,0
2678,United Arab Emirates,4
2679,United Kingdom,0
2680,United Kingdom,0
2681,United Kingdom,0
2682,United Kingdom,0
2683,United Kingdom,0
2669,Thailand,19
2684,United Kingdom,0
2686,United Kingdom,0
2687,United Kingdom,0
2688,United Kingdom,0
2689,United Kingdom,2
2690,Uruguay,0
2691,Uzbekistan,0
2692,Vanuatu,0
2693,Venezuela,0
2694,Vietnam,2
2695,West Bank and Gaza,0
2696,Western Sahara,0
2697,Yemen,0
2698,Zambia,0
2566,Guinea,0
2685,United Kingdom,0
2668,Tanzania,0
2667,Tajikistan,0
2666,Taiwan,10
2635,Philippines,1
2636,Poland,0
2637,Portugal,0
2638,Qatar,0
2639,Romania,0
2640,Russia,2
2641,Rwanda,0
2642,Saint Kitts and Nevis,0
2643,Saint Lucia,0
2644,Saint Vincent and the Grenadines,0
2645,San Marino,0
2646,Sao Tome and Principe,0
2647,Saudi Arabia,0
2648,Senegal,0
2649,Serbia,0
2650,Seychelles,0
2651,Sierra Leone,0
2665,Syria,0
2664,Switzerland,0
2663,Sweden,0
2662,Suriname,0
2661,Sudan,0
2660,Sri Lanka,1
2633,Paraguay,0
2659,Spain,0
2657,South Africa,0
2656,Somalia,0
2655,Solomon Islands,0
2654,Slovenia,0
2653,Slovakia,0
2652,Singapore,13
2658,South Sudan,0
2565,Guatemala,0
2496,China,82
2563,Greece,0
2465,Burundi,0
2466,Cabo Verde,0
2467,Cambodia,1
2468,Cameroon,0
2469,Canada,0
2470,Canada,1
2471,Canada,0
2472,Canada,0
2473,Canada,0
2474,Canada,0
2475,Canada,0
2476,Canada,0
2477,Canada,0
2478,Canada,3
2464,Burma,0
2479,Canada,0
2481,Canada,0
2482,Canada,0
2483,Canada,0
2484,Central African Republic,0
2485,Chad,0
2486,Chile,0
2487,China,237
2488,China,139
2489,China,211
2490,China,120
2491,China,29
2492,China,436
2493,China,87
2494,China,29
2480,Canada,0
2495,China,52
2463,Burkina Faso,0
2461,Brunei,0
2431,Albania,0
2432,Algeria,0
2433,Andorra,0
2434,Angola,0
2435,Antigua and Barbuda,0
2436,Argentina,0
2437,Armenia,0
2438,Australia,0
2439,Australia,4
2440,Australia,0
2441,Australia,2
2442,Australia,0
2443,Australia,0
2444,Australia,3
2462,Bulgaria,0
2445,Australia,0
2447,Azerbaijan,0
2448,Bahamas,0
2449,Bahrain,0
2450,Bangladesh,0
2451,Barbados,0
2452,Belarus,0
2453,Belgium,0
2454,Belize,0
2455,Benin,0
2456,Bhutan,0
2457,Bolivia,0
2458,Bosnia and Herzegovina,0
2459,Botswana,0
2460,Brazil,0
2446,Austria,0
2564,Grenada,0
2430,Afghanistan,0
2498,China,352
2533,Diamond Princess,0
2534,Djibouti,0
2535,Dominica,0
2536,Dominican Republic,0
2537,Ecuador,0
2538,Egypt,0
2539,El Salvador,0
2540,Equatorial Guinea,0
2541,Eritrea,0
2542,Estonia,0
2543,Eswatini,0
2544,Ethiopia,0
2545,Fiji,0
2497,China,59
2532,Denmark,0
2547,France,0
2549,France,0
2550,France,0
2551,France,0
2552,France,0
2553,France,0
2554,France,0
2555,France,0
2556,France,0
2557,France,5
2558,Gabon,0
2559,Gambia,0
2560,Georgia,0
2561,Germany,5
2562,Ghana,0
2548,France,0
2531,Denmark,0
2546,Finland,1
2529,Czechia,0
2530,Denmark,0
2499,China,12
2500,China,5806
2501,China,332
2502,China,20
2503,China,168
2504,China,240
2505,China,14
2506,China,48
2508,China,21
2509,China,8
2510,China,87
2511,China,184
2512,China,135
2513,China,39
2507,China,7
2515,China,32
2514,China,177
2527,Cuba,0
2526,Croatia,0
2525,Cote d'Ivoire,0
2524,Costa Rica,0
2523,Congo (Kinshasa),0
2522,Congo (Brazzaville),0
2528,Cyprus,0
2520,Colombia,0
2519,China,538
2518,China,83
2517,China,17
2516,China,1
2521,Comoros,0
2883,Montenegro,0
2882,Mongolia,0
2881,Monaco,0
2880,Moldova,0
2879,Mexico,0
2878,Mauritius,0
2875,Malta,0
2876,Marshall Islands,0
2874,Mali,0
2873,Maldives,0
2872,Malaysia,8
2884,Morocco,0
2877,Mauritania,0
2885,Mozambique,0
2901,Panama,0
2887,Nepal,1
2888,Netherlands,0
2889,Netherlands,0
2890,Netherlands,0
2891,Netherlands,0
2892,Netherlands,0
2893,New Zealand,0
2894,Nicaragua,0
2895,Niger,0
2896,Nigeria,0
2897,North Macedonia,0
2898,Norway,0
2899,Oman,0
2900,Pakistan,0
2886,Namibia,0
2871,Malawi,0
2838,Guyana,0
2869,MS Zaandam,0
2902,Papua New Guinea,0
2839,Haiti,0
2840,Holy See,0
2841,Honduras,0
2842,Hungary,0
2843,Iceland,0
2844,India,1
2845,Indonesia,0
2846,Iran,0
2847,Iraq,0
2848,Ireland,0
2849,Israel,0
2850,Italy,2
2851,Jamaica,0
2852,Japan,20
2853,Jordan,0
2854,Kazakhstan,0
2868,Luxembourg,0
2867,Lithuania,0
2866,Liechtenstein,0
2865,Libya,0
2864,Liberia,0
2863,Lesotho,0
2870,Madagascar,0
2862,Lebanon,0
2860,Laos,0
2859,Kyrgyzstan,0
2858,Kuwait,0
2857,Kosovo,0
2856,"Korea, South",12
2855,Kenya,0
2861,Latvia,0
2903,Paraguay,0
2936,Taiwan,10
2905,Philippines,1
2941,Togo,0
2942,Trinidad and Tobago,0
2943,Tunisia,0
2944,Turkey,0
2945,US,8
2946,Uganda,0
2947,Ukraine,0
2948,United Arab Emirates,4
2949,United Kingdom,0
2950,United Kingdom,0
2951,United Kingdom,0
2952,United Kingdom,0
2953,United Kingdom,0
2954,United Kingdom,0
2940,Timor-Leste,0
2955,United Kingdom,0
2957,United Kingdom,0
2958,United Kingdom,0
2959,United Kingdom,2
2960,Uruguay,0
2961,Uzbekistan,0
2962,Vanuatu,0
2963,Venezuela,0
2964,Vietnam,6
2965,West Bank and Gaza,0
2966,Western Sahara,0
2967,Yemen,0
2968,Zambia,0
2969,Zimbabwe,0
2837,Guinea-Bissau,0
2956,United Kingdom,0
2904,Peru,0
2939,Thailand,19
2937,Tajikistan,0
2906,Poland,0
2907,Portugal,0
2908,Qatar,0
2909,Romania,0
2910,Russia,2
2911,Rwanda,0
2912,Saint Kitts and Nevis,0
2913,Saint Lucia,0
2914,Saint Vincent and the Grenadines,0
2915,San Marino,0
2916,Sao Tome and Principe,0
2917,Saudi Arabia,0
2918,Senegal,0
2919,Serbia,0
2938,Tanzania,0
2920,Seychelles,0
2922,Singapore,16
2923,Slovakia,0
2924,Slovenia,0
2925,Solomon Islands,0
2926,Somalia,0
2927,South Africa,0
2928,South Sudan,0
2929,Spain,1
2930,Sri Lanka,1
2931,Sudan,0
2932,Suriname,0
2933,Sweden,1
2934,Switzerland,0
